"Data","Último","Abertura","Máxima","Mínima","Var%"
"03.06.2009","12,100","12,050","12,210","11,270","0,41%"
"02.06.2009","12,050","12,057","12,110","11,210","0,50%"
"01.06.2009","11,990","11,980","12,100","11,150","0,08%"
"29.05.2009","11,980","12,050","12,160","11,150","6,68%"
"28.05.2009","11,230","11,150","12,200","11,150","-6,26%"
"27.05.2009","11,980","11,980","12,125","11,880","8,32%"
"26.05.2009","11,060","11,960","12,180","11,060","-6,90%"
"25.05.2009","11,880","12,020","12,065","11,060","-0,67%"
"22.05.2009","11,960","12,120","12,290","11,220","-0,91%"
"21.05.2009","12,070","12,020","12,320","11,870","1,34%"
"20.05.2009","11,910","12,170","12,190","11,910","5,87%"
"19.05.2009","11,250","12,170","12,330","11,250","-0,18%"
"18.05.2009","11,270","12,320","12,320","11,270","-8,30%"
"15.05.2009","12,290","12,690","12,721","12,290","4,06%"
"14.05.2009","11,810","12,630","12,760","11,810","-6,49%"
"13.05.2009","12,630","12,770","12,800","11,470","-0,39%"
"12.05.2009","12,680","12,780","12,860","12,680","-0,78%"
"11.05.2009","12,780","12,950","13,000","12,020","-0,47%"
"08.05.2009","12,840","12,850","13,060","12,760","0,47%"
"07.05.2009","12,780","12,830","12,940","12,730","-0,08%"
"06.05.2009","12,790","12,850","12,970","12,790","6,32%"
"05.05.2009","12,030","12,890","13,000","12,030","-0,17%"
"04.05.2009","12,050","13,090","13,320","12,050","-7,94%"
"30.04.2009","13,090","13,050","13,240","12,270","7,83%"
"29.04.2009","12,140","13,090","13,120","12,140","-6,83%"
"28.04.2009","13,030","13,220","13,260","12,290","6,02%"
"27.04.2009","12,290","12,990","13,170","12,290","-5,46%"
"24.04.2009","13,000","12,900","13,070","12,040","0,78%"
"23.04.2009","12,900","12,920","12,970","12,830","0,39%"
"22.04.2009","12,850","13,140","13,230","12,030","-2,73%"
"20.04.2009","13,210","13,150","13,320","11,960","1,15%"
"17.04.2009","13,060","12,890","13,210","12,790","2,11%"
"16.04.2009","12,790","12,680","12,890","11,840","0,95%"
"15.04.2009","12,670","12,730","12,860","12,620","0,40%"
"14.04.2009","12,620","13,030","13,040","11,800","-2,70%"
"13.04.2009","12,970","12,930","13,110","12,150","0,70%"
"09.04.2009","12,880","12,940","13,010","12,780","-0,23%"
"08.04.2009","12,910","12,730","12,920","12,690","1,57%"
"07.04.2009","12,710","12,720","12,770","11,880","7,80%"
"06.04.2009","11,790","12,720","12,750","11,790","-6,43%"
"03.04.2009","12,600","12,530","12,620","11,780","1,20%"
"02.04.2009","12,450","12,370","12,500","12,290","1,30%"
"01.04.2009","12,290","12,420","12,541","12,290","-0,57%"
"31.03.2009","12,360","12,360","12,445","11,530","7,95%"
"30.03.2009","11,450","12,260","12,550","11,450","-6,61%"
"27.03.2009","12,260","12,310","12,435","12,250","0,00%"
"26.03.2009","12,260","12,510","12,580","11,410","-1,13%"
"25.03.2009","12,400","12,510","12,600","12,400","-0,48%"
"24.03.2009","12,460","12,590","12,755","11,610","0,73%"
"23.03.2009","12,370","12,370","13,630","11,520","-0,24%"
"20.03.2009","12,400","12,370","13,480","11,450","0,81%"
"19.03.2009","12,300","12,260","12,470","11,340","0,99%"
"18.03.2009","12,180","12,670","12,711","12,180","-3,41%"
"17.03.2009","12,610","12,600","12,790","11,780","-0,08%"
"16.03.2009","12,620","12,620","12,932","11,780","1,77%"
"12.03.2009","12,400","12,360","12,530","12,300","8,30%"
"11.03.2009","11,450","12,430","12,490","11,450","-8,98%"
"10.03.2009","12,580","12,680","12,870","12,470","6,16%"
"09.03.2009","11,850","12,750","12,780","11,850","-6,84%"
"06.03.2009","12,720","12,840","12,870","11,870","-0,16%"
"05.03.2009","12,740","13,030","13,080","12,740","-1,16%"
"04.03.2009","12,890","12,720","13,000","12,630","1,90%"
"03.03.2009","12,650","12,900","13,440","11,960","-1,48%"
"02.03.2009","12,840","13,010","13,160","12,695","6,47%"
"27.02.2009","12,060","13,080","13,200","12,060","-1,07%"
"26.02.2009","12,190","13,330","13,380","12,190","-8,00%"
"25.02.2009","13,250","13,220","13,250","13,110","0,61%"
"20.02.2009","13,170","13,100","13,290","13,020","1,15%"
"19.02.2009","13,020","13,270","13,270","13,020","-1,81%"
"18.02.2009","13,260","13,290","13,370","13,220","0,00%"
"17.02.2009","13,260","13,170","13,320","13,110","7,89%"
"16.02.2009","12,290","13,270","13,270","12,240","-6,04%"
"13.02.2009","13,080","13,510","13,640","12,240","-3,18%"
"12.02.2009","13,510","13,470","13,750","13,430","0,37%"
"11.02.2009","13,460","13,540","13,540","13,250","-3,51%"
"10.02.2009","13,950","13,300","13,950","12,620","4,97%"
"09.02.2009","13,290","13,110","13,340","12,430","8,85%"
"06.02.2009","12,210","13,090","13,240","12,210","-6,51%"
"05.02.2009","13,060","12,930","13,260","12,100","0,62%"
"04.02.2009","12,980","12,760","13,005","12,710","2,12%"
"03.02.2009","12,710","12,840","13,000","12,650","-0,78%"
"02.02.2009","12,810","13,040","13,370","12,120","-1,23%"
"30.01.2009","12,970","13,310","13,460","12,120","3,68%"
"29.01.2009","12,510","13,200","13,490","12,510","-4,14%"
"28.01.2009","13,050","13,310","13,370","12,220","-1,88%"
"27.01.2009","13,300","13,780","14,090","12,730","-1,34%"
"26.01.2009","13,480","13,380","13,620","13,210","9,06%"
"23.01.2009","12,360","13,345","13,500","12,360","2,91%"
"22.01.2009","12,010","12,000","13,110","12,000","-5,28%"
"21.01.2009","12,680","12,970","13,090","12,670","0,00%"
"20.01.2009","12,680","12,820","12,995","11,820","0,00%"
"19.01.2009","12,680","13,240","13,240","12,680","-2,16%"
"16.01.2009","12,960","13,700","13,700","12,900","0,00%"
"15.01.2009","12,960","12,670","13,065","11,980","0,00%"
"14.01.2009","12,960","12,700","12,960","12,550","3,27%"
"13.01.2009","12,550","12,820","12,850","12,550","6,18%"
"12.01.2009","11,820","12,760","13,040","11,820","-6,86%"
"09.01.2009","12,690","13,020","13,020","12,670","-3,50%"
"08.01.2009","13,150","13,150","13,190","12,900","0,69%"
"07.01.2009","13,060","12,870","13,150","12,770","2,11%"
"06.01.2009","12,790","12,950","12,950","11,950","-1,24%"
"05.01.2009","12,950","12,370","13,600","12,370","-2,56%"
"02.01.2009","13,290","13,390","13,410","12,560","5,81%"
"30.12.2008","12,560","13,680","14,321","12,560","-7,37%"
"29.12.2008","13,560","13,810","13,891","12,890","-1,24%"
"26.12.2008","13,730","12,960","13,880","12,960","-0,29%"
"23.12.2008","13,770","14,040","14,130","13,200","-2,20%"
"22.12.2008","14,080","14,272","14,290","13,440","-0,71%"
"19.12.2008","14,180","14,240","14,720","14,180","-1,12%"
"18.12.2008","14,340","15,020","15,040","14,315","-3,63%"
"17.12.2008","14,880","15,395","15,450","14,030","-4,43%"
"16.12.2008","15,570","15,420","15,630","14,460","1,70%"
"15.12.2008","15,310","15,400","15,500","14,540","-0,58%"
"12.12.2008","15,400","15,470","15,670","14,540","0,00%"
"11.12.2008","15,400","15,440","15,580","14,560","5,48%"
"10.12.2008","14,600","15,320","15,430","14,600","-4,70%"
"09.12.2008","15,320","15,100","15,490","14,120","3,44%"
"08.12.2008","14,810","15,110","15,406","14,130","-1,27%"
"05.12.2008","15,000","15,500","15,602","14,130","-2,66%"
"04.12.2008","15,410","15,870","15,980","14,580","-0,19%"
"03.12.2008","15,440","15,920","15,930","15,290","-0,52%"
"02.12.2008","15,520","16,610","16,610","15,420","-4,32%"
"01.12.2008","16,220","17,330","17,390","16,100","-4,25%"
"28.11.2008","16,940","18,220","18,240","16,940","-1,45%"
"27.11.2008","17,190","18,230","18,280","17,120","5,33%"
"26.11.2008","16,320","18,330","18,440","16,320","-5,34%"
"25.11.2008","17,240","17,190","18,400","17,190","0,12%"
"24.11.2008","17,220","17,820","17,820","16,360","-0,17%"
"21.11.2008","17,250","16,360","17,250","16,360","5,83%"
"18.11.2008","16,300","16,640","16,640","16,300","-2,40%"
"17.11.2008","16,700","16,700","16,700","16,700","0,00%"
"14.11.2008","16,700","16,700","16,700","16,700","-0,60%"
"13.11.2008","16,800","16,700","16,800","16,700","-0,59%"
"12.11.2008","16,900","16,900","16,900","16,900","0,00%"
"11.11.2008","16,900","16,900","16,900","16,900","-0,18%"
"10.11.2008","16,930","16,930","16,930","16,930","-2,76%"
"06.11.2008","17,410","17,410","17,410","17,410","0,52%"
"05.11.2008","17,320","17,100","17,320","17,100","-0,06%"
"04.11.2008","17,330","17,330","17,330","17,330","0,00%"
"03.11.2008","17,330","17,330","17,330","17,330","0,00%"
"31.10.2008","17,330","17,330","17,330","17,330","6,25%"
"29.10.2008","16,310","16,310","16,310","16,310","-5,94%"
"28.10.2008","17,340","18,000","18,000","17,340","-3,18%"
"24.10.2008","17,910","17,910","17,910","17,910","5,17%"
"23.10.2008","17,030","17,030","17,030","17,030","-2,24%"
"22.10.2008","17,420","17,420","17,420","17,420","9,63%"
"21.10.2008","15,890","15,660","15,890","15,660","1,47%"
"20.10.2008","15,660","15,590","15,660","15,590","2,62%"
"17.10.2008","15,260","15,260","15,260","15,260","0,13%"
"16.10.2008","15,240","15,240","15,240","15,240","1,33%"
"14.10.2008","15,040","13,740","15,750","13,430","0,07%"
"13.10.2008","15,030","13,740","15,750","13,430","-0,40%"
"10.10.2008","15,090","13,740","15,220","13,430","-0,85%"
"09.10.2008","15,220","13,740","15,220","13,430","1,33%"
"07.10.2008","15,020","13,740","15,020","13,430","3,73%"
"06.10.2008","14,480","13,740","14,480","13,430","4,25%"
"03.10.2008","13,890","13,740","14,070","13,430","3,43%"
"02.10.2008","13,430","13,740","14,070","13,430","-1,68%"
"01.10.2008","13,660","13,740","14,070","13,660","-2,91%"
"29.09.2008","14,070","13,740","14,070","13,740","0,36%"
"26.09.2008","14,020","14,020","14,020","14,020","0,00%"
"25.09.2008","14,020","14,020","14,020","14,020","-2,37%"
"24.09.2008","14,360","14,360","14,360","14,360","1,92%"
"22.09.2008","14,090","14,090","14,090","14,090","0,09%"
"12.09.2008","14,078","14,078","14,078","14,078","-0,13%"
"11.09.2008","14,097","14,097","14,097","14,097","0,81%"
"10.09.2008","13,984","13,984","13,984","13,984","-0,39%"
"08.09.2008","14,039","14,039","14,039","14,039","-0,94%"
"04.09.2008","14,172","14,172","14,172","14,172","2,30%"
"03.09.2008","13,853","13,853","13,853","13,853","1,98%"
"29.08.2008","13,584","13,584","13,584","13,584","-1,01%"
"26.08.2008","13,723","13,723","13,723","13,723","-0,51%"
"25.08.2008","13,794","13,794","13,794","13,794","0,15%"
"22.08.2008","13,774","13,774","13,774","13,774","0,20%"
"21.08.2008","13,746","13,746","13,746","13,746","-0,07%"
"20.08.2008","13,756","13,756","13,756","13,756","0,19%"
"19.08.2008","13,730","13,730","13,730","13,730","-0,72%"
"18.08.2008","13,829","13,829","13,829","13,829","-0,17%"
"15.08.2008","13,852","13,911","13,911","13,852","-0,42%"
"14.08.2008","13,911","13,911","13,911","13,911","-0,24%"
"13.08.2008","13,945","13,945","13,945","13,945","1,37%"
"08.08.2008","13,756","13,756","13,756","13,756","0,78%"
"07.08.2008","13,649","13,649","13,649","13,649","1,13%"
"06.08.2008","13,496","13,496","13,496","13,496","0,54%"
"05.08.2008","13,424","13,424","13,424","13,424","-1,13%"
"04.08.2008","13,577","13,577","13,577","13,577","0,38%"
"01.08.2008","13,525","13,525","13,525","13,525","-1,56%"
"31.07.2008","13,739","13,739","13,739","13,739","0,17%"
"30.07.2008","13,715","13,715","13,715","13,715","-1,37%"
"29.07.2008","13,906","13,906","13,906","13,906","1,36%"
"25.07.2008","13,719","13,719","13,719","13,719","0,12%"
"24.07.2008","13,703","13,703","13,703","13,703","-2,19%"
"23.07.2008","14,010","14,010","14,010","14,010","-1,14%"
"22.07.2008","14,171","14,171","14,171","14,171","-1,01%"
"21.07.2008","14,316","14,316","14,316","14,316","0,89%"
"18.07.2008","14,190","14,455","14,455","14,190","-1,55%"
"17.07.2008","14,413","14,413","14,413","14,413","-0,60%"
"16.07.2008","14,500","14,500","14,500","14,500","0,31%"
"15.07.2008","14,455","14,455","14,455","14,455","-1,90%"
"11.07.2008","14,735","14,735","14,735","14,735","-0,86%"
"10.07.2008","14,863","14,863","14,863","14,863","-1,96%"
"04.07.2008","15,160","15,160","15,160","15,160","0,50%"
"03.07.2008","15,085","15,085","15,085","15,085","0,33%"
"02.07.2008","15,035","15,035","15,035","15,035","1,06%"
"30.06.2008","14,878","14,722","14,878","14,722","3,11%"
"25.06.2008","14,429","14,429","14,429","14,429","-0,09%"
"23.06.2008","14,442","14,442","14,442","14,442","0,52%"
"19.06.2008","14,368","14,368","14,368","14,368","-0,13%"
"18.06.2008","14,386","14,386","14,386","14,386","-1,21%"
"17.06.2008","14,562","14,562","14,562","14,562","-0,83%"
"16.06.2008","14,684","14,684","14,684","14,684","0,72%"
"13.06.2008","14,579","14,579","14,579","14,579","0,96%"
"12.06.2008","14,441","14,441","14,441","14,441","0,17%"
"11.06.2008","14,417","14,417","14,417","14,417","-0,03%"
"09.06.2008","14,422","14,422","14,422","14,422","4,67%"
"05.06.2008","13,778","13,778","13,778","13,778","1,50%"
"04.06.2008","13,575","13,575","13,575","13,575","0,31%"
"03.06.2008","13,533","13,533","13,533","13,533","-0,95%"
"02.06.2008","13,663","13,663","13,663","13,663","1,50%"
"30.05.2008","13,461","13,461","13,461","13,461","0,10%"
"29.05.2008","13,448","13,448","13,448","13,448","-1,88%"
"27.05.2008","13,706","13,706","13,706","13,706","0,71%"
"26.05.2008","13,609","13,609","13,609","13,609","0,10%"
"23.05.2008","13,596","13,596","13,596","13,596","0,19%"
"21.05.2008","13,570","13,570","13,570","13,570","0,94%"
"20.05.2008","13,443","13,443","13,443","13,443","0,43%"
"16.05.2008","13,386","13,386","13,386","13,386","-2,19%"
"14.05.2008","13,686","13,686","13,686","13,686","1,25%"
"13.05.2008","13,517","13,517","13,517","13,517","-0,89%"
"08.05.2008","13,638","13,638","13,638","13,638","0,26%"
"07.05.2008","13,603","13,603","13,603","13,603","4,09%"
"02.05.2008","13,068","13,068","13,068","13,068","-3,84%"
"30.04.2008","13,590","13,590","13,590","13,590","-2,66%"
"29.04.2008","13,961","13,961","13,961","13,961","0,00%"
"28.04.2008","13,961","13,961","13,961","13,961","1,08%"
"25.04.2008","13,812","13,812","13,812","13,812","-0,65%"
"24.04.2008","13,903","13,903","13,903","13,903","0,41%"
"23.04.2008","13,846","13,846","13,846","13,846","-1,06%"
"22.04.2008","13,994","13,994","13,994","13,994","2,45%"
"18.04.2008","13,659","13,659","13,659","13,659","0,69%"
"16.04.2008","13,565","13,565","13,565","13,565","0,52%"
"15.04.2008","13,495","13,495","13,495","13,495","0,46%"
"14.04.2008","13,433","13,433","13,433","13,433","0,10%"
"11.04.2008","13,420","13,420","13,420","13,420","0,07%"
"10.04.2008","13,410","13,410","13,422","13,410","-0,09%"
"09.04.2008","13,422","13,422","13,422","13,422","0,63%"
"08.04.2008","13,338","13,338","13,340","13,338","-0,01%"
"07.04.2008","13,340","13,340","13,340","13,340","0,64%"
"03.04.2008","13,255","13,255","13,321","13,255","-0,50%"
"02.04.2008","13,321","13,321","13,321","13,321","0,20%"
"01.04.2008","13,294","13,294","13,355","13,294","-0,11%"
"28.03.2008","13,308","13,308","13,470","13,308","-1,20%"
"27.03.2008","13,470","13,470","13,538","13,470","0,07%"
"25.03.2008","13,460","13,460","13,460","13,460","1,60%"
"20.03.2008","13,248","13,248","13,248","13,248","1,69%"
"18.03.2008","13,028","13,028","13,210","13,028","-1,38%"
"17.03.2008","13,210","13,210","13,210","13,210","0,70%"
"14.03.2008","13,118","13,118","13,118","13,118","1,35%"
"13.03.2008","12,943","12,943","12,943","12,943","1,22%"
"12.03.2008","12,787","12,787","12,787","12,787","0,42%"
"11.03.2008","12,733","12,733","12,940","12,733","-1,60%"
"10.03.2008","12,940","12,940","12,940","12,940","0,88%"
"07.03.2008","12,827","12,827","12,827","12,827","1,55%"
"06.03.2008","12,631","12,631","12,631","12,631","2,13%"
"05.03.2008","12,367","12,367","12,450","12,367","-0,67%"
"04.03.2008","12,450","12,450","12,451","12,450","-0,01%"
"03.03.2008","12,451","12,451","12,545","12,451","-0,75%"
"29.02.2008","12,545","12,545","12,545","12,545","0,87%"
"28.02.2008","12,437","12,437","12,437","12,437","0,30%"
"27.02.2008","12,400","12,400","12,443","12,400","-0,35%"
"26.02.2008","12,443","12,443","12,483","12,443","-0,32%"
"25.02.2008","12,483","12,483","12,483","12,483","0,17%"
"22.02.2008","12,462","12,462","12,490","12,462","-0,22%"
"21.02.2008","12,490","12,490","12,562","12,490","-0,57%"
"20.02.2008","12,562","12,562","12,628","12,562","-0,52%"
"19.02.2008","12,628","12,628","12,628","12,628","0,29%"
"18.02.2008","12,591","12,591","12,758","12,591","-3,20%"
"17.01.2008","13,007","13,007","13,007","13,007","0,46%"
"15.01.2008","12,948","12,948","12,973","12,948","-0,19%"
"14.01.2008","12,973","12,973","13,009","12,973","-0,28%"
"11.01.2008","13,009","13,009","13,046","13,009","-0,28%"
"10.01.2008","13,046","12,979","13,046","12,979","0,52%"
"09.01.2008","12,979","12,979","12,995","12,979","-0,12%"
"08.01.2008","12,995","12,995","13,052","12,995","-0,44%"
"07.01.2008","13,052","13,092","13,092","13,052","-0,31%"
"04.01.2008","13,092","13,066","13,092","13,066","0,20%"
"03.01.2008","13,066","13,152","13,229","13,066","-1,23%"
"02.01.2008","13,229","13,229","13,229","13,229","0,00%"
"28.12.2007","13,229","13,240","13,240","13,229","0,32%"
"26.12.2007","13,187","13,187","13,187","13,187","1,01%"
"21.12.2007","13,055","13,086","13,086","13,055","-0,24%"
"20.12.2007","13,086","12,999","13,090","12,999","-0,03%"
"19.12.2007","13,090","13,090","13,208","13,090","-0,89%"
"17.12.2007","13,208","13,271","13,384","13,208","-1,32%"
"14.12.2007","13,384","13,384","13,384","13,384","2,49%"
"13.12.2007","13,059","13,059","13,059","13,059","0,54%"
"12.12.2007","12,989","12,989","12,989","12,989","0,00%"
"11.12.2007","12,989","12,989","13,101","12,989","-0,85%"
"10.12.2007","13,101","13,020","13,101","13,020","0,62%"
"07.12.2007","13,020","13,104","13,104","13,020","-0,64%"
"06.12.2007","13,104","13,116","13,116","13,104","-0,09%"
"05.12.2007","13,116","12,950","13,116","12,950","1,28%"
"04.12.2007","12,950","12,875","12,950","12,875","0,58%"
"03.12.2007","12,875","12,780","12,875","12,780","0,74%"
"30.11.2007","12,780","12,888","12,888","12,780","0,69%"
"29.11.2007","12,692","12,692","12,692","12,692","0,05%"
"28.11.2007","12,686","12,686","12,686","12,686","0,00%"
"27.11.2007","12,686","12,686","12,686","12,686","1,28%"
"26.11.2007","12,526","12,471","12,526","12,471","0,45%"
"23.11.2007","12,470","12,470","12,470","12,470","-0,38%"
"21.11.2007","12,517","12,517","12,517","12,517","0,00%"
"19.11.2007","12,517","12,469","12,517","12,469","0,38%"
"16.11.2007","12,469","12,483","12,483","12,469","-0,11%"
"14.11.2007","12,483","12,689","12,689","12,483","-1,62%"
"13.11.2007","12,689","12,689","12,689","12,689","2,42%"
"09.11.2007","12,389","12,564","12,564","12,389","0,62%"
"07.11.2007","12,313","12,313","12,313","12,313","2,02%"
"06.11.2007","12,069","12,153","12,153","12,069","0,57%"
"05.11.2007","12,001","12,001","12,001","12,001","0,00%"
"02.11.2007","12,001","12,001","12,001","12,001","0,00%"
"01.11.2007","12,001","11,924","12,001","11,924","0,65%"
"31.10.2007","11,924","11,909","11,924","11,909","0,42%"
"30.10.2007","11,874","11,874","11,899","11,874","-0,21%"
"29.10.2007","11,899","11,899","11,899","11,899","0,00%"
"26.10.2007","11,899","12,065","12,065","11,899","-1,04%"
"25.10.2007","12,024","12,024","12,024","12,024","0,00%"
